Region,Humidity (%),Soil Type,Temperature (°C),Terrain Type,Rainfall (mm),Wind Speed (km/h),Sunlight Hours,Water Availability,Crop Type,Soil Moisture (%),Evapotranspiration (mm/day),Irrigation Frequency (days),Rainfall Forecast (mm),Vegetation Index,Topography,Water Absorption Capacity,Irrigation System Type,Distance to Water Source (km),Recommended Irrigation Level,Daily Irrigation Water (m³)
Marrakech-Safi,62.70501076442913,Silty,36.511881365904166,Valley,183.56454471846,11.526756099585873,11.89618531736075,Medium,Olives,36.05964809565105,4.870725056374413,9,125.89521028472572,0.3321573289494358,Gentle Slope,Low,Sprinkler,37.69876503733269,Medium,12.0
Oriental,55.07741490436941,Sandy,34.59977881886114,Plateau,228.1215129231473,22.617242649982245,10.27587124844328,High,Tomatoes,38.85488042627385,10.177497366548993,14,192.9204264035852,0.7715321654193095,Gentle Slope,High,Drip,16.88648843271042,High,9.557950279527056
Fes-Meknes,81.85510105332332,Clay,13.50798898250095,Plateau,205.2664632279384,47.13726267503164,8.937712082894674,High,Tomatoes,44.56594852746566,2.4417593875983967,12,115.06934448101563,0.4051335422942043,Steep Slope,High,Sprinkler,44.92412701014602,Low,4.897741770898825
Fes-Meknes,56.08641831974039,Sandy,31.306541379534355,Mountain,27.68956707397896,25.86672492397476,7.971335512942646,Medium,Grapes,5.707476282032388,5.082137992920406,12,64.25322050107714,0.6473999351787005,Steep Slope,High,Surface,46.49626449646444,High,7.451835406914514
Oriental,43.46767604719363,Clay,39.02503371356799,Valley,177.6214305051776,43.93792398999996,11.387588266773747,Medium,Citrus,19.88069957349392,11.451067255810768,9,82.38754134435521,0.5538357125872347,Gentle Slope,Low,Subsurface,14.906263448962472,Medium,12.0
Souss-Massa,84.2849476130598,Silty,13.240162346823457,Valley,170.83701997564148,7.669671126346062,7.982576191438259,Low,Tomatoes,45.473050179936266,3.063662289513536,5,53.05174080969153,0.1667842705933092,Flat,High,Sprinkler,21.63605387423282,Medium,6.872468625546358
Marrakech-Safi,53.44841724343332,Sandy,31.115775743613007,Valley,26.73286206281422,14.96364463720154,7.4446260363639585,High,Citrus,3.982937438842037,9.152889666720746,9,53.97314756399374,0.6782430017390528,Steep Slope,Medium,Subsurface,31.14865710826104,Low,9.762103146432333
Rabat-Salé-Kénitra,57.2233269733249,Silty,33.76160573008974,Mountain,134.91880240893883,6.253561972528454,11.296347893175264,Low,Dates,31.05682370256515,7.499156419961222,2,97.58103611455402,0.5477072724256455,Gentle Slope,High,Drip,37.07211464638764,Low,12.0
Fes-Meknes,70.08107542610652,Sandy,23.98272663411975,Coastal Plain,345.62020556830515,15.406320380192623,10.295364059835938,High,Wheat,52.35989232341199,5.853057694793502,4,10.51826641863338,0.3631466303014138,Steep Slope,Low,Surface,26.148621766976817,Low,12.0
Rabat-Salé-Kénitra,65.21779780412862,Silty,34.08996346288028,Mountain,10.261255856257645,2.8375591086511944,9.766568661572446,Medium,Tomatoes,2.914311245873234,9.282910329608915,2,82.86496719670792,0.1310663259724957,Steep Slope,Medium,Drip,8.191097339247921,High,12.0
Draa Tafilalet,71.44318048945168,Loam,28.32853399996448,Coastal Plain,402.86791093820415,12.46773150626727,7.839974120608321,Medium,Almonds,50.20412241198369,6.2424992074386685,2,0.8838617797860104,0.3520712622385649,Steep Slope,Low,Drip,19.745526479831927,Low,12.0
Fes-Meknes,73.46573851750766,Silty,18.40795082384409,Plateau,119.36922268129996,23.609180331723373,5.503267383601549,High,Almonds,35.346776791622496,4.719108247038143,9,192.57438183897537,0.3899824131247122,Gentle Slope,High,Subsurface,7.097100400071301,Medium,6.322946910698091
Souss-Massa,79.55849618106755,Sandy,20.11105547809794,Coastal Plain,251.06404789281245,36.07427047182746,9.403429832848744,Low,Dates,69.45059162085721,2.53931170488632,6,123.47052691484303,0.7268020916908299,Steep Slope,High,Subsurface,39.84424451915028,Low,11.750831334789089
Tanger-Tetouan-Al Hoceima,51.70116718537191,Clay,32.991263212913964,Plateau,261.6637968565217,1.2680888580364091,7.819564585001845,High,Barley,74.39865971071055,9.00124217109479,4,121.8674606105048,0.4315517129488075,Flat,High,Sprinkler,35.139959105723804,High,12.0
Draa Tafilalet,54.9591312977987,Clay,43.07911275698911,Valley,152.3481700431447,44.63076670445158,6.29881780054567,Low,Almonds,20.459913240823923,12.539160239392796,11,133.83105247072083,0.7391342169726189,Steep Slope,Low,Subsurface,10.609640324781395,High,12.0
Fes-Meknes,65.1740508971927,Loam,33.58432864084419,Mountain,63.68801626392551,36.216370040701065,9.933625558638532,Medium,Olives,18.924469761000847,5.206725897779534,7,83.05443588314216,0.4581692505819114,Gentle Slope,Medium,Sprinkler,8.750366834885838,High,12.0
Oriental,60.06357668244372,Sandy,27.954259467001965,Valley,257.6398120560427,48.26914881794121,7.864378777350641,Medium,Almonds,56.2478766690252,8.030680661010212,8,74.41595381832225,0.6079526323518495,Steep Slope,Medium,Surface,44.80452105755116,Low,12.0
Fes-Meknes,83.10033850351013,Silty,13.009080734772406,Plateau,483.1986459371436,32.66991337949946,9.057230014809267,Medium,Wheat,112.72273793414836,1.599264670146474,10,140.1173549832664,0.2940926305319892,Gentle Slope,High,Subsurface,24.4721268038692,Medium,8.739129346307733
Fes-Meknes,62.61227409742135,Sandy,26.94745730159267,Mountain,217.9672454455641,1.828288895455421,8.360861123333088,Medium,Grapes,59.50761240090046,3.712291441329069,5,159.08922901198153,0.1154906372758489,Gentle Slope,Medium,Surface,29.00722797812014,Low,12.0
Casablanca-Settat,71.72421869988365,Loam,25.58531703313236,Mountain,370.9833526571465,43.35508754689354,10.340362424340322,Medium,Barley,76.9525661895793,4.497892949025953,5,64.23935073812295,0.4045921957971864,Gentle Slope,High,Sprinkler,28.181418840607105,Low,12.0
Draa Tafilalet,73.73307225070755,Clay,24.519073516113387,Coastal Plain,365.662088337219,7.1641557140282695,10.97368250336889,Low,Tomatoes,77.88700037367508,4.9935678021516585,12,173.55811908771733,0.7861657302315259,Flat,Low,Drip,14.053334752776497,Medium,10.18523163406753
Tanger-Tetouan-Al Hoceima,46.50480805885746,Silty,43.361213839209874,Plateau,158.77906980984235,13.53976481737067,5.276855105353786,High,Almonds,38.10043863520786,5.056119042495855,7,137.13718785538134,0.2032082772799764,Flat,Low,Surface,19.24802893370988,High,12.0
Fes-Meknes,76.77773418901067,Silty,15.678034988377393,Plateau,275.40816272535267,18.326952720447803,10.858919230133523,Low,Grapes,56.59557526045843,4.675814636501816,4,115.08144780312846,0.3076468135321172,Flat,Medium,Surface,10.100616313295928,Low,10.57828249541981
Fes-Meknes,78.86759691329289,Loam,14.909352471070912,Coastal Plain,84.05343060306686,8.326193146544325,5.867527588577553,Low,Barley,9.45475169347912,1.8810404978234332,13,8.689135249406888,0.3408042121626787,Gentle Slope,Medium,Sprinkler,47.42465694941502,High,3.1238591636815665
Marrakech-Safi,52.920074493383005,Sandy,43.77610680184716,Valley,93.34714873070604,27.17148406292964,7.826185575510406,High,Barley,16.90310105517637,11.595913111499865,13,185.57382235974384,0.4860095228405661,Steep Slope,High,Subsurface,20.30324506777132,High,10.784807932228242
Draa Tafilalet,75.78717109450174,Silty,20.31271160718752,Plateau,269.7614717563248,40.35800391460922,11.338642649532808,Medium,Olives,70.95129881753577,3.57921094158589,1,71.38559515094789,0.2762588588795889,Gentle Slope,Low,Surface,25.009513836166963,Medium,12.0
Marrakech-Safi,61.6234001204952,Clay,30.77862760392656,Valley,138.2824062078123,44.96672283665676,8.326316965866177,Medium,Barley,30.23618545976003,6.908972305971647,12,119.49676580747106,0.4528639492736196,Gentle Slope,High,Surface,14.711095501721546,Medium,8.73344228941073
Oriental,64.24385295470464,Clay,26.92881560152533,Valley,235.399707467904,9.061414459188503,5.767156421968116,High,Tomatoes,59.064262622981055,6.216676266599815,12,179.14438134683215,0.579521954394513,Steep Slope,Low,Subsurface,33.21922986365516,High,8.56881518651428
Oriental,72.3309043859239,Silty,22.99109422411896,Valley,395.01338082114233,20.722609291995614,11.0728476248547,Medium,Dates,115.51255096406024,3.823191462724326,8,182.89813232261133,0.3857935659367304,Gentle Slope,Low,Sprinkler,20.22005873914831,High,12.0
Tanger-Tetouan-Al Hoceima,49.182394019400526,Clay,38.49239005853383,Mountain,291.6602391218854,8.965113237082223,9.629398283985946,Medium,Dates,54.31081212092889,7.77254186408652,5,105.74897219317722,0.5216917953228738,Gentle Slope,Low,Surface,12.923507375001586,High,12.0
Draa Tafilalet,44.328078565917046,Loam,40.98301444739104,Valley,487.1729124886433,20.22398476539773,10.60345482616589,High,Citrus,95.22148438136968,5.189827803477592,1,157.40469290894103,0.5983774701813552,Flat,Low,Surface,11.497769045582013,Medium,12.0
Marrakech-Safi,80.30455994784614,Clay,18.41130082606908,Plateau,92.86059275048376,44.20820875967415,10.713625195176183,High,Almonds,13.486602599387863,2.627457858059463,1,194.71636238699207,0.6490847055850982,Steep Slope,Low,Drip,30.45033143541205,Low,8.100909257515308
Marrakech-Safi,53.16377705160918,Loam,41.00732846458811,Valley,499.6497379817493,15.283203629622866,11.162550866672008,Medium,Barley,108.68113250433994,4.337187279009629,9,57.15867046112808,0.6169858037129423,Flat,Medium,Sprinkler,45.43951339469859,High,12.0
Fes-Meknes,82.8956333052554,Loam,14.97215633050718,Coastal Plain,483.2096584022992,31.315116620336823,7.478731126464778,Medium,Tomatoes,83.28338714157479,2.853583785502072,14,2.7753224034374524,0.5935833277328315,Steep Slope,Low,Surface,7.719458260803881,High,6.473300898597919
Fes-Meknes,65.56505316941573,Loam,25.297732896511626,Coastal Plain,34.64632473332108,21.22481872635837,9.995851330019752,High,Olives,5.332810883964218,6.5777633168221215,4,12.489090857900663,0.1050002635875417,Flat,Low,Drip,12.15115300922504,High,9.823099235135489
Rabat-Salé-Kénitra,63.937508473878566,Loam,26.38294210656764,Plateau,370.9064546332576,44.3648005252104,5.181069572077941,High,Dates,98.22181604766124,4.648601187536751,1,113.83173982798014,0.406446073989701,Gentle Slope,Low,Surface,5.852495085890213,High,12.0
Fes-Meknes,70.36968027786153,Loam,21.627971742319936,Valley,482.778542882022,33.04328792008732,6.073241250418514,High,Almonds,137.6741306327716,3.313027799159944,11,38.32313550277509,0.793365384597012,Gentle Slope,Low,Subsurface,22.07074803837885,Medium,10.043833511389414
Casablanca-Settat,60.72119997200451,Loam,29.265063578149217,Valley,172.72180473025705,31.667392509458114,8.986624029494536,Medium,Citrus,38.890123911260446,8.215052061088889,2,135.69780565648355,0.2540085908946199,Gentle Slope,Medium,Sprinkler,24.781102856909364,High,12.0
Fes-Meknes,73.2553827734518,Sandy,25.8397576202454,Plateau,245.5192349190613,46.575981379845885,8.841407596332388,Medium,Grapes,42.29006683299279,3.246950396087521,1,65.48992646380067,0.3631285793675439,Flat,High,Subsurface,11.603159986444258,Low,12.0
Tanger-Tetouan-Al Hoceima,61.3398149105933,Clay,31.99177278545288,Coastal Plain,176.80263811824298,45.76241347600572,7.461626391839816,Low,Barley,41.64083149939293,5.726083089346531,5,12.653670420653883,0.8212834155539172,Flat,Low,Drip,5.873208569109155,Medium,12.0
Rabat-Salé-Kénitra,78.53355786826972,Clay,18.090297864693696,Mountain,18.74297356267013,30.362910268010346,9.31579694692336,High,Grapes,4.106487137474695,3.132193781490616,14,17.615814571886123,0.5905806585342428,Flat,Medium,Subsurface,26.660912360717163,High,3.3872627409910163
Marrakech-Safi,68.9754809801573,Sandy,24.91002836758433,Plateau,294.9803232380443,7.79194924020592,10.802677540146409,Low,Dates,74.34037125082165,2.728020823809194,4,99.4688069628207,0.8850216329188186,Flat,Medium,Drip,45.90752322079242,Low,12.0
Tanger-Tetouan-Al Hoceima,49.65609139707717,Sandy,42.78708823330506,Mountain,267.3934377165576,35.85856960291339,7.050594793994098,Low,Citrus,36.70643023113757,8.652327166963387,3,17.296969608184543,0.287814707005159,Steep Slope,Medium,Subsurface,8.361705638128718,Low,12.0
Oriental,85.48101224423519,Silty,14.508457581704585,Valley,252.57895931408336,39.315857234963104,9.492504083933635,High,Wheat,29.188422125860743,2.3968148967469,12,19.2447874822602,0.6319654125427819,Steep Slope,Medium,Surface,44.4099626447473,Medium,5.833625836886506
Draa Tafilalet,63.460533021897206,Silty,31.47992636489798,Plateau,137.8731302925182,28.54204176610622,10.783495983654294,High,Tomatoes,32.24888457052393,7.419766059533382,9,130.42722723212304,0.340367706737726,Flat,Medium,Surface,5.976425789952812,Medium,12.0
Fes-Meknes,62.78728402352704,Clay,34.95598708011838,Mountain,339.08964670603325,21.69774601247589,6.170993175053885,Medium,Olives,94.93274077440896,3.885716747474423,1,42.70558628105161,0.8520871131592228,Gentle Slope,High,Subsurface,24.63438335937201,High,12.0
Souss-Massa,52.88744035694821,Clay,36.92309212395032,Valley,130.39569276222747,12.9102196418525,10.708088725415788,High,Tomatoes,23.982403357474848,8.2096717582444,11,53.49046630723804,0.5990823796880099,Flat,High,Subsurface,9.3091260912391,High,11.587971910135805
Oriental,40.31788948236238,Clay,40.871686510269456,Mountain,405.90538471959735,40.03457317871428,6.951479221111914,Medium,Grapes,79.16311424851206,7.462677571981816,6,26.904751712711672,0.6989054481625782,Flat,Low,Surface,7.963161674814236,Low,12.0
Oriental,46.87680067227004,Clay,44.3464901898455,Coastal Plain,453.20756632021966,37.96975458984833,5.645529329751982,High,Wheat,102.69888477626084,13.0531854068967,7,184.7633166863324,0.1456388257542697,Gentle Slope,Medium,Drip,19.33163901757271,Low,12.0
Fes-Meknes,82.88144844694604,Loam,13.505926418306546,Coastal Plain,94.617655474635,19.999729840474988,11.859865644625607,High,Tomatoes,13.34333299687968,3.7939334413638015,3,86.01041835543064,0.5092725485195888,Gentle Slope,Medium,Subsurface,22.476429746475866,Low,6.206933862472701
Marrakech-Safi,49.12726825810632,Silty,44.27969555982482,Mountain,249.7811555701177,2.28378692831766,9.29770356797608,Medium,Tomatoes,36.00861581184657,9.145327454166122,3,175.4710244708562,0.4092503238737602,Gentle Slope,Medium,Subsurface,26.9393548261321,High,12.0
Casablanca-Settat,81.96367726328299,Silty,17.29730662339912,Coastal Plain,433.0889608225262,10.28226117246977,10.100187088778132,Low,Citrus,107.86456916192716,5.048151710144768,9,188.6712540033949,0.7634264962771575,Flat,Medium,Surface,38.48639073914968,Medium,11.3590436100427
Rabat-Salé-Kénitra,63.49098630691137,Loam,28.136472982008844,Coastal Plain,384.240614643653,13.09086091335891,10.198478832021516,Medium,Almonds,69.63947987303546,6.320181875360918,5,184.81087213626208,0.7970188149114081,Flat,Low,Subsurface,38.73588658890144,High,12.0
Tanger-Tetouan-Al Hoceima,65.25974292375872,Clay,29.531714147032066,Plateau,148.26721467740623,10.876558689718358,6.529386790620443,Medium,Citrus,43.76991047459502,3.139356026712499,14,154.37611622729702,0.8995640636795367,Steep Slope,Low,Sprinkler,29.691695219423817,Medium,7.106344219481957
Casablanca-Settat,83.98412162904214,Sandy,15.699630134768316,Coastal Plain,301.522284649774,28.85343578530141,6.68981029075098,Low,Dates,82.69473882098535,2.0753319990915746,12,108.56143588770122,0.2352375866958345,Gentle Slope,Medium,Subsurface,3.311615420961376,Medium,6.422653131527335
Oriental,68.79269329832303,Clay,26.63362843055201,Coastal Plain,272.0061456815549,25.587794377858724,7.816575965170536,Low,Tomatoes,41.41692003082072,5.499488161245403,5,146.08161689674276,0.8512902372767044,Gentle Slope,High,Drip,25.790336119668147,High,12.0
Draa Tafilalet,84.17393436443238,Sandy,12.279803353481356,Plateau,418.0015194043148,28.8634246746162,6.241173397993964,Low,Tomatoes,66.04182737756047,2.2728797586486498,5,198.03556958197424,0.1669044088110898,Steep Slope,Low,Sprinkler,4.395245521750872,Medium,11.030618947877302
Souss-Massa,80.30516596663342,Sandy,18.11265971658029,Mountain,459.46737155524863,15.594384210747386,6.364747748865963,High,Wheat,63.81354688178748,4.703423063343017,14,116.00345036802312,0.2266099796915138,Gentle Slope,Medium,Drip,41.14800136943997,High,7.09420704914385
Draa Tafilalet,56.87202924997298,Clay,33.28916774233889,Mountain,480.60395061142987,11.060932803872808,10.77895142541767,Medium,Wheat,99.05918146330104,4.666272062091099,14,0.225595553152802,0.5164465249949229,Steep Slope,Medium,Surface,42.38683955419698,Medium,11.144477191988916
Rabat-Salé-Kénitra,79.64829684601617,Clay,17.704529729251746,Plateau,348.33323383183097,45.47777678876707,9.97503351288588,High,Dates,96.47430805022827,2.4475663709392514,4,183.9373452401352,0.2288454986423859,Steep Slope,Low,Subsurface,2.463402601741495,High,12.0
Draa Tafilalet,70.89047310014041,Silty,26.344979683662707,Mountain,350.49100301091346,0.0723610260499663,5.520211396851424,Low,Grapes,83.90818815856635,3.820384294380567,4,61.14306513832253,0.7752114946018391,Flat,High,Sprinkler,19.68092248278666,Low,12.0
Rabat-Salé-Kénitra,66.46408857770976,Silty,27.559604446172216,Coastal Plain,112.1513134124873,14.91318465379492,7.827685304409738,High,Almonds,18.440930543094165,6.39331728719432,1,136.63196795090064,0.7432862461907975,Steep Slope,Medium,Surface,30.76751716573334,High,11.934789285447469
Casablanca-Settat,69.6087829224285,Sandy,29.384082055373824,Plateau,368.19489502502233,20.435626136975944,9.540658307238488,High,Dates,61.28912781792743,4.489159193545159,9,104.80284415535596,0.7134966112950099,Gentle Slope,Low,Surface,20.25479472542275,High,12.0
Oriental,66.05322470391641,Loam,24.10113526348208,Valley,207.7799972185711,39.88519651498842,11.504330955705312,High,Wheat,48.10153686891366,4.586772169965238,1,5.935173331980947,0.8715451431418332,Gentle Slope,High,Surface,11.797628378541363,High,12.0
Souss-Massa,78.23443048768911,Silty,21.50915664084166,Mountain,362.2614192894619,32.18809749764108,11.435868368105162,Medium,Almonds,57.45875604064892,3.667157736851375,8,132.52569896995936,0.5438862863553767,Flat,High,Surface,17.733633256020248,Low,12.0
Rabat-Salé-Kénitra,79.53838023090424,Clay,15.93813784398516,Mountain,112.365822085849,41.06151063346326,11.582775028019205,Medium,Wheat,21.914845717258675,1.603483043413912,4,0.5480985545583961,0.7467444426450182,Gentle Slope,Low,Surface,31.132185016203845,High,7.576652098674291
